shstReferenceId,PEMSID,ft,lanes
c759ca70200fa68fde829dfb8a7576bb,"[405444, 405583]",Freeway,2
c75b38f685953ec4d275ad8e4a28b0d9,"[405376, 405377]",Freeway,4
c773061dde7a4a73dcde55885c251e2b,"[400169, 400749, 401366, 401794, 403136]",Freeway,4
c776a052af6605bfe2cc2d083871e50d,[400429],Freeway,4
c7c8f9fe1384bd423cb95449d5c5fc36,"[402165, 402166]",Freeway,1
c7ca03b0be709d2e36571b62b221c121,"[402253, 402254]",Freeway,3
c7ef1bac501e79092d32d30af1edee86,[401541],Freeway,3
c7f2ab2872af9d39b726959f12a47fb7,"[402980, 400534]",Freeway,4
c825613d52d59ec0bd7eb7b570939d06,"[402325, 409871, 410108, 410109]",Freeway,3
c84fe01cab07fc52faac7854b66cf94b,"[400228, 403014, 403015]",Freeway,6
c85dff9820c176ad891f9021244d8a95,"[400225, 403009]",Freeway,4
c86dbd0770c4fcd0024a4e751124a4f9,"[400504, 413176, 413177]",Freeway,2
c89fb38e56ff967087d17fcb739d4c37,"[400451, 402971]",Freeway,4
c8bece91a791780df44475649df7d3e6,"[400596, 409045]",Freeway,4
c8d4fa71f4d8a4b8bf4d01ed55f4869a,"[400553, 400696, 401126, 401356, 401918]",Freeway,4
c8dced2187841f9290e15cd38187ff46,[400922],Freeway,5
c9120f3bc3b54f7648ec6bc5d5e68f12,"[401878, 413377, 413379]",Freeway,4
c928ce9dffc9cb55547832b0f1154587,"[406628, 401954, 408149]",Freeway,4
c92942e21cd829343976bdda1180b4f3,"[400127, 400317, 400731, 400966, 401504, 401800]",Freeway,3
c93beb767e9b0df430cd3cefe697ab06,"[404440, 407372]",Freeway,3
c94686d082d74e3a74e77820b68d2ffc,"[405270, 410717]",Freeway,2
c9628359fda037e77628b61460613f51,[408151],Freeway,2
c9a99e3056f6cc40fcaea7ffd66efd12,[402753],Freeway,2
c9e3ea9e819cb22e564f022077dacc6e,[404248],Freeway,4
ca323f5b79d2a83a5c2db07ac5972b75,"[401392, 403010]",Freeway,2
ca33f75a6710379804cf7928590f9a5f,"[402019, 402020, 410701]",Freeway,6
cab6424c75e590869d8f33ba4d77088e,[402362],Freeway,4
cac65a86de6b5eea70e9b82155e14dbd,"[401083, 403272, 400707, 401226, 407749]",Freeway,4
cb2974285ee8c4091bf6f05394bfe759,"[400473, 405825, 405862, 400039]",Freeway,4
cbafb368a783911c019011e46198861b,"[404694, 404705, 405920]",Freeway,3
cbd32a0c5511e1db6056a173bd025afb,"[401448, 402390, 408094, 408093, 410101]",Freeway,4
cc6c9febd8c39132732085b0c5fbe803,"[400580, 401482]",Freeway,6
cceb90413a9f52b28a70d968f4362e41,[401412],Freeway,5
cd156fa8c596dd96e11c8a1d8c955ecc,[410781],Freeway,0
cd32266b39516dd9ce41bb6e0d70a282,"[401234, 401900, 407278]",Freeway,4
cd3b4daf41a828f759f809e95f13c51d,[404621],Freeway,4
cdf1b927d5c676b0ce9e0b7430b88c15,"[407987, 407988, 407989]",Freeway,4
ce37d66c8dab70b54ddb763757c617af,[411075],Freeway,5
ce3b7c51cd62a68f90ffa1a4fc2a200c,[400316],Freeway,4
ce3cd21a791a9de6764dc4612016e1bd,"[406906, 406907, 406908]",Freeway,4
ce5a6552a1e8814b7d0b40203053c046,"[400744, 401462, 405883, 405884]",Freeway,4
ce83b3aba270529cf25f75447fa22b66,"[407204, 407205, 409074]",Freeway,4
cea61e758d195448ef5b200a0d3933c0,"[401617, 405580]",Freeway,4
cf102c5b815e707a56d4e98b52be6fd9,"[407321, 407322]",Freeway,3
cf15da9dd4ada301bfcfcc746f0242d2,[400989],Freeway,4
cfae2f2d75e8ec3c73a6f950da5194da,"[402028, 402429]",Freeway,4
cfca9c75aa9724de2addab21957f6339,[404585],Freeway,3
d0432a883b86f951be2772e14ab4963d,"[400430, 400865, 400902, 407262, 407263]",Freeway,4
d054ed67fb6cfd78786700986892579a,"[401686, 403193, 403192]",Freeway,3
d06c725ce1a141372c2bf233c8df0949,[401788],Freeway,5
d0acf1957db7b1d36cb021d138c2e17d,"[402061, 404441, 407360, 407361]",Freeway,3
d113a73872947ff8d792ed8b036bbb12,"[409478, 409482]",Freeway,2
d11ea9e4b5c108bbe96ff03ce08d24f1,"[400432, 400728, 407265]",Freeway,5
d147ac7e7f356e50f67447a09e5c7874,[402261],Freeway,3
d14b35e98919c0d8752252b4e5ab146d,"[400208, 400883]",Freeway,6
d187ccbb83fc1798b87d8456ba82a01a,"[402208, 402836, 414056]",Freeway,3
d1eb519279756dd345320f2992ecbeea,"[402141, 403211, 403212, 403213]",Freeway,6
d2222735840757f194a5dda5b069813e,[404626],Freeway,4
d2342c3adc6757bb9a7190b1cf46a1c0,[402130],Freeway,4
d242b584c49e28961fbf567e26f02076,"[402936, 403224, 403225, 403264, 403265]",Freeway,3
d2445772216574c26b2bfdf2431bf0d4,[404583],Freeway,3
d247535631c34a2444904ea0f69c4c9b,"[404551, 404553, 404565]",Freeway,4
d27bcae1d43073dafb465a02a7f275ca,[401288],Freeway,5
d295650611ca04be9e8e4820c91be339,"[401439, 401446, 410561, 410562]",Freeway,4
d298e028949a926e725e3c0a83468948,[401598],Freeway,3
d2d9b754d6f83429f039ddb0278859a3,[400104],Freeway,3
d2f1bcc160d1c755206bddb748a8e35d,"[401796, 401799, 402865, 402864]",Freeway,2
d2f99f87044aef8a06d8ce1d766d464a,"[410686, 410687]",Freeway,5
d2ffbd81fd1ea8393c754b366f69d94b,[402592],Freeway,4
d36fc519546aa78bcc910dbf091a6e29,[402932],Freeway,0
d376d936d37da362d3ddfed4ca621313,"[406766, 402538]",Freeway,5
d40979191ebdacbc403172ba8e794a25,"[400392, 400727, 400460]",Freeway,4
d41069cf1e32cc42da4158bee9f8975c,"[401829, 404353]",Freeway,4
d4249c7f100389847e15525e52c81ba6,[400715],Freeway,2
d44d8829eda1a4087ec5c45951822239,"[403979, 403981]",Freeway,0
d48b8bdf573ecbf9f9684f413957ef78,"[400050, 400646, 402532]",Freeway,3
d49b4c0be5171bf09ed203c603f95f33,"[400257, 414134]",Freeway,2
d4e03dc1e6301db158402713c50d90c6,"[401461, 403126]",Freeway,4
d52f531cd34ffa9b3ca345b0d34deed5,"[401113, 401780, 404687, 405925]",Freeway,4
d5842ba3026c8e19e2faa3cd9f43539c,"[402578, 402580]",Freeway,5
d59ee77fd4caf0bf6e448b6353ee543d,[403271],Freeway,2
d5b49c441fe5e09076a678c70ecaaa86,[400291],Freeway,4
d5e18fa8bb1b16d73de53c6bbeabae58,[402599],Freeway,4
d604bedfa58695083bbe4451b9bf6d14,"[401439, 410560]",Freeway,4
d6a4ecd886429537e23f87cdd40a9767,[404387],Freeway,4
d6dbd52b911460e37a5797f2c37d23bc,"[402642, 402646, 406305]",Freeway,2
d6dca5edd89f7c511772faa2ea1faa03,"[402514, 414306, 414307]",Freeway,3
d70728c9dcc47b881d33bda5f68a89bf,"[408872, 407710, 411976]",Freeway,3
d70ee7337af15ce3dae1912999812c36,"[406063, 406064]",Freeway,4
d77b392ad4d4d0cad5ea65d77fc4959d,"[401581, 409885]",Freeway,3
d856cb1fb3aa16e30375454484b5ecb3,"[400390, 405248]",Freeway,4
d87188bd32cdd6c730ab9c3b459b6b9f,[402267],Freeway,3
d898853c22bb681727d22eaafe72e5ad,[407369],Freeway,0
d8ac5bdc383a0c96b269208463bb3684,"[402873, 402874]",Freeway,0
d8adb330554f50c4953e071953b8e43e,"[401336, 407948, 407949, 412782, 412785]",Freeway,5
d8e4ea1e55c7b931db08022c87d3699b,[400539],Freeway,5
d8f036d250caf0ce7f38cdc66237a78b,"[401578, 401586, 410099]",Freeway,3
d9d0a3f5a8c555e91073bf5375d9d584,[402244],Freeway,3
d9f1d416b08b424e64e1b796f09e760e,"[401106, 403986, 403987]",Freeway,0
da008832974a00e33ba06c88ab572353,"[404410, 407883, 409231]",Freeway,3
da09568789e460a83f798e2ae437b0eb,[402139],Freeway,4
da57d7b5e3861bf41cdf4d3dc54e90bd,[402042],Freeway,2
da64b3f488b2646538220ca59a1bb2d2,"[412637, 412638, 412639, 412640]",Freeway,4
da9c0e6e8db1899b4c63e57439610a05,[402714],Freeway,2
dae5b5f6a702c48b067c487b67d61a82,[401454],Freeway,4
db0a10e81936dad6e7546aa7bf5facc5,"[402555, 402557]",Freeway,4
dba700affd1323084470fcf877ed3d47,"[400248, 402970, 402969]",Freeway,4
dbe4b13ee0e1a0f7e188668a6e77991b,"[402764, 402770]",Freeway,2
dc0ac38f683acc8a8179b94fcfbe5432,[402105],Freeway,4
dc0cca94d658a064035a8a59099fb208,[400073],Freeway,2
dc4b3591c4cd2cfbe2eff1143f323670,[404364],Freeway,3
dc6fd82b604e88bc54e9250e58ac46ff,"[400606, 403076]",Freeway,4
dc7ef29ba15bf990b349e8874b7c73bb,"[405275, 405276, 406644, 406643]",Freeway,4
dc99d6217067b4ade6a1284280d2e1aa,"[400988, 401098, 401107, 401422]",Freeway,4
dd490622072650cf2837d36b126b4362,"[409671, 409672]",Freeway,3
ddf4b1a07fbd304a38bedf9a4e2dbae0,[400637],Freeway,3
de077dfe189e9366b073740f14150aae,[400867],Freeway,3
de41e763c4ddddfd17cb28f8f5a00406,"[403169, 411746, 411754]",Freeway,3
de5839cde1e16bbac638045817fb0fe3,"[400116, 400763, 405865, 405871, 405872, 405873, 405880]",Freeway,4
de7ef7e27589748a5c271d2a2060b294,"[400440, 403057, 403058]",Freeway,4
de88db51b70442c8c44114280d0b633f,"[401768, 404690]",Freeway,4
dec89e1acd5149482244133351960c70,[409960],Freeway,5
ded007549a292997457d284dd3e01f7c,"[400301, 401230, 407295, 407305]",Freeway,4
ded071f9b03fe40693f007db077943a5,"[407169, 407170, 407171, 407176, 409057, 409058]",Freeway,4
df209cac09d05a2f7e0a22dc8e931df8,"[400143, 400513, 405149, 405150, 405259]",Freeway,5
df2105752d16e7b287097b7426caecc4,"[407178, 407179, 409060]",Freeway,4
df323ebd069cf87c000bb83fb2db7b57,[401845],Freeway,4
df43d17ebd4302b5ba825e674aa30158,[404586],Freeway,3
df477cab508ee7713135b76a99854bb3,"[403321, 404260, 404262, 404263]",Freeway,4
dfaa6d283c2992ce8a6a4e25b7cbd36b,"[400160, 402928, 402929]",Freeway,4
dfd26b2508d008ad867b43ce2eae005f,"[400002, 400621, 400106]",Freeway,5
e00177c33aa84e4fda432f7e120dada8,[400255],Freeway,5
e02fdd3531725b6bc5f143fd6da2dae3,[405034],Freeway,3
e05a4406b7f55f67a3664280d2340061,"[400414, 404616]",Freeway,4
e0938c17e3c5671973b77c7642923709,"[403906, 403907, 404266, 404641]",Freeway,4
e0b38ea8abdc15168cd786487c433b32,[407464],Freeway,4
e0baa6ac9c09cf1bf3a86f61942ae2a0,"[405867, 405868, 400641, 405870]",Freeway,4
e0c1a04c0666191b9c20e85fe89ec664,"[400041, 400284, 402995, 402996, 403170]",Freeway,4
e0db3e4a240b868c81c2174facdd5813,"[402119, 402289, 413039, 413040]",Freeway,4
e0f8a9be8f36933b93e37c4034dbb282,"[401698, 403429]",Freeway,5
e11f158ab8e8b4ea9f9ff440aff53431,"[402068, 408165]",Freeway,5
e1287d67a02ac9d545721884aa23d15a,"[401766, 406581]",Freeway,3
e14342b729d1eed2980364a1b88cb566,"[400679, 401198]",Freeway,5
e17d309521ea78fc9ea7cc059b6a9c19,"[401681, 401746]",Freeway,5
e2053ff8b74f821da86d40b8a821c470,[400892],Freeway,6
e25241623e5d1fa4c74aa32c7485a107,"[401924, 403191]",Freeway,4
e2ad654242f276371c3432dbca402323,"[407155, 407156]",Freeway,4
e2ea4b1aaf67398fd5b5eded5a92af94,[408790],Freeway,4
e2fb6041de72083e2b30af85ee30608c,"[404716, 407206]",Freeway,4
e30cab9ea184dc30b21e5c290f3e7943,[402258],Freeway,3
e34f7f6085c5f58023ca3bb6eed02bc7,"[400665, 407194, 407195]",Freeway,4
e412c72a6f78a16627c8d74bb8cec7fc,[401856],Freeway,4
e43c7b8da3fcd2ad9bb0bbb63c375b23,"[403324, 404261]",Freeway,4
e45a553b005f79a9c9ddc0b766fc1dd3,"[402094, 402091]",Freeway,2
e46699831dad4691108d1ccd6c61c080,[401351],Freeway,2
e4a342aa0b22c34697e21827651ae8c1,"[400484, 401515, 403173, 413248]",Freeway,5
e4a8978f409f5a8d6f6653659a296b56,"[401784, 408004, 408005]",Freeway,6
e507328760c0fe7f2e780b9487b8af50,"[400642, 401896, 401897]",Freeway,3
e5348fd357937894995b9470ff983ea1,[402641],Freeway,2
e5e445ae845bf89fb3fff87a4f42d39b,"[403280, 403279]",Freeway,3
e6083a1ac7aabcf6db0fff6e9b5312a3,[404651],Freeway,4
e62998941c854644be75696ef68f1edd,"[402059, 404454]",Freeway,4
e649e58bb96946b1baf9dcf4b9155c2d,"[400778, 402959, 402958]",Freeway,4
e7064e4a567d602c5b82fdf492395443,[402380],Freeway,4
e709d0778c016ab450cb6ebcdb5bd44c,"[400037, 400110, 401734, 403055, 403097]",Freeway,6
e777dbad6055e165112e279bbf304efc,[401689],Freeway,5
e7e01550707e81b26c6e09dbbaec2a3a,"[400341, 400678, 403034, 403035]",Freeway,4
e7e01a7fcb3b2ef5c3d6f9560f455ba7,[403040],Freeway,0
e81504d73a6462421495eb3ce67a295e,[400132],Freeway,3
e829e7c676888bd8404e209d17b1e273,[410551],Freeway,0
e9122bc84c88daed455e34908e4a04b7,"[401833, 401834, 410093, 410094, 410095]",Freeway,4
e91b60d1118b9e1ec8b3a991557037f0,[404632],Freeway,3
e962291f7ff618dee641fee661068d6b,"[400495, 410364, 410366]",Freeway,4
e965911d27cbb2b9c1367f9de837fe68,"[401209, 407275, 411102]",Freeway,4
e985e1cccf749cda9a39d30ebb726661,[404725],Freeway,3
e9a26760232c2bac03345a3e02f8a66f,"[401512, 413326]",Freeway,4
e9a8236dfc258192090eb7930e280466,[404510],Freeway,4
e9c923a144a2921f7a1e884216cd0cde,[400535],Freeway,4
e9ca968d1df774da4c7b00fd16466946,"[400935, 400527, 403287, 403288]",Freeway,5
e9dab87f7995a9e29b7434e72b27c98d,[401638],Freeway,4
ea21693c1a283505e0ff466eb8512a67,"[400868, 401409, 404508, 403132]",Freeway,4
ea5d07f24574f3260f529bca284ac4ad,"[400423, 400759]",Freeway,3
eab387ac204075efa5fa2c80f6c6c50f,[400407],Freeway,3
eb33733ea1075312fdb95eb12286b3c3,"[406694, 406695, 406696]",Freeway,2
eb4eefe6b304279865f6992d8c806fc6,[400973],Freeway,3
eb7d5b8b8ec3bc563a8187db8ebda91b,"[407186, 409076]",Freeway,4
ec0a43779245aed9558b850030607b3b,[403227],Freeway,6
ec18d02645680aa94082a6756bce76a9,[401819],Freeway,3
ec58b39b79bd384d8ad80ee1c598b0e8,[404634],Freeway,4
ec7018a4890d0f9343f7a14345a15460,"[404329, 414015, 414016]",Freeway,4
ec84506cf47da464b45a2d02b1aa381d,[401489],Freeway,4
ed795b88e7df63b37ad87ba340dec79f,"[401016, 406049, 401213, 410590, 413291]",Freeway,4
edd807a5d19a396e0b43dd3942557cea,[413814],Freeway,5
ee16241ed18584ff20d9b1b207037d1b,[400174],Freeway,3
ee3b3d3d4c8fcbf35a6ada1d407895cb,[402569],Freeway,4
eea5289d3bb7fecdbeadd95cf40aba4a,[409525],Freeway,3
eefeb597a08a9ca368e4379c58d476c3,[404692],Freeway,2
ef4eb2045985746c2f350f1d98c83ced,"[403901, 403910]",Freeway,4
ef881b8ac156241b3d16d7a847e5af4a,[404385],Freeway,4
ef94b31fe85a84cdb0b9797262561fac,"[400354, 400747]",Freeway,5
efdeb305cc152f8431b69a9fbc34125a,[400552],Freeway,4
efec16bba017ccb4b295970fdb4e9bb5,[402048],Freeway,2
f022bafe97df4eb7649ad5eed1582027,"[409943, 409945, 410160, 410167]",Freeway,3
f0729ad7f59f8629404d95c73ffc8183,[401560],Freeway,3
f0948f451c0b889ea10adadf3a8f5d9f,"[402854, 400221]",Freeway,3
f09aabf13cbf02001e1e370a0b29d52b,[401701],Freeway,2
f0a7de7dc5c34f200181fe2902a7a563,[402713],Freeway,2
f0ab25b75d0563e92800b467fc5cc70c,"[400007, 400817]",Freeway,5
f0f230f813d199c305e21cce68cc07e9,"[400978, 402869, 402870]",Freeway,4
f139091c4f71a1b36a07e32437183a49,"[405644, 412189, 412190]",Freeway,2
f17390eba6f0d35a7ed1bbfaebe84263,"[402814, 402815, 402816, 402817]",Freeway,5
f187b9e67b5ac6d6348cf746cac64e21,[401148],Freeway,2
f1bcdc2b0ec2ec54af8423d162c62c43,"[402096, 408157]",Freeway,1
f1c529d2b90c7f2a94f3bf2f6130c235,"[400212, 400880, 401359, 401593, 401917, 403179, 401102]",Freeway,4
f1d832f83d43d2d109b09a7e2acd2f43,"[404278, 404281, 404282]",Freeway,4
f1dbb6cdbf46fcbbb77328c3fb25117b,"[402796, 413985, 413986, 413987]",Freeway,3
f22ce7fb7302cfeeb4c59a46ae806e0c,[404319],Freeway,4
f22cf196292ab39a49de3737e28f09ca,"[400611, 401561, 402990]",Freeway,4
f24fb9a077f02d7b241a8645beb331ad,[410545],Freeway,2
f2529eeb1fc66ff783ca6e80f766a537,[401791],Freeway,5
f278b4aca20da2c831169c28f84d7620,"[406660, 407250, 401894]",Freeway,4
f2b71d4aea0e755ebcc589bbe0012098,"[402536, 402537, 403051]",Freeway,3
f2ddd9ad69309b592849faa1dc2f4a62,"[402835, 414023, 414293, 414294]",Freeway,2
f3c48f9fbf88c377c7bc2e97ed866942,"[403400, 403401]",Freeway,4
f43f885c4295bee8f8db964814564ffc,[401501],Freeway,4
f4984a2b9e56ca4067c4891219025acf,"[402117, 404028]",Freeway,3
f4a5899c76c86494f9d98a657bc46382,[400071],Freeway,3
f4ead960e021aeaefd0efe3daaa2ef0c,[404544],Freeway,4
f51f6364319922154869466bc5ae7d84,"[401928, 405891]",Freeway,5
f5624931f8859cb43a89b7f35ca36f7e,"[405585, 400516, 401612, 414042]",Freeway,4
f5b154ecdc45ae9ebc87857ba07e7863,[404372],Freeway,5
f5c21773a5a10508d2488d55c85cf163,"[400445, 407270]",Freeway,4
f5c2856eec20021604ef722e49ce7ca8,[400030],Freeway,3
f69cfeabf4e68bf2d62737c16740bd4e,"[410746, 410747]",Freeway,0
f6bc12e21357bd3948b464f238d6d6d4,[400550],Freeway,4
f6cce164d909fd735241d3172d607062,"[401483, 402856]",Freeway,4
f70627e06fb7973698834463ad699aa4,"[400097, 400582]",Freeway,3
f74e2c85b5e5830a98f57fbad9446da6,[403404],Freeway,4
f74f164907a20c2ad132a99c6e39cb84,"[407196, 409072]",Freeway,4
f7864c506dc4c098425ff01211dff46a,"[401860, 401861, 412820, 412821]",Freeway,4
f7cb2bdd15f95785b5cf34d6e8f7d525,"[407177, 409059]",Freeway,4
f7cdc61f45d83f0613093af4fdf18eb5,[404594],Freeway,5
f7ebf47b6f029faa1020bf2c42451283,"[407332, 407333]",Freeway,1
f7fb0deff4cfc402c8ba19c43501c95e,"[402010, 402106, 408865]",Freeway,3
f855ac9e8170c84c87c8be5453877210,[402408],Freeway,5
f856a167756e72d2122c81ce7fbd8e00,[400742],Freeway,4
f8a87bd6670d3e137106cb5aca714ec9,[400331],Freeway,4
f8aa899d0f0a4831dfb84ca5c7cd4d45,"[400964, 402889]",Freeway,3
f8ab20dba557b3cfce72a64c583d4692,"[405391, 405405, 405406]",Freeway,4
f9049edc8a05bacc4d1ade237a817c38,"[410106, 410107]",Freeway,3
f913816288eb5088aa6ea66140a61233,"[410791, 410792]",Freeway,5
f9448b3630e82b02a2a07a5eeeb3eae9,"[400197, 400251]",Freeway,4
f961b06b61b636a3dbc8c0c098130c0c,"[407165, 409056]",Freeway,6
f9c1066fe53abecf0d5898b744d798b8,"[400333, 400422, 403016, 403017, 403018]",Freeway,4
f9f22a4ac2b57edca57aeaf4e5373e0f,[412443],Freeway,4
fa4a4214767ed259d17dce457be8a590,"[400649, 403976]",Freeway,2
faab5f4fae5efa876d75c112aa2251eb,[404764],Freeway,6
fab50fb5e82f6e3ab0266159120dffb7,"[404446, 407367, 407368]",Freeway,3
fad9cbc60adc6f09eefc3b32040cdc4f,"[400788, 403012, 403011, 403008]",Freeway,4
fb3761c7cb114cbeccc700693c51806f,[400726],Freeway,4
fb48fcd7994805554b8e1e722ecbcf1e,"[400496, 401301]",Freeway,3
fb5125d7cca8994607888330f9b34d34,"[400700, 400772]",Freeway,3
fbe357501dd5a3af4eb1a863fe5bd7ec,"[400124, 403276, 403458, 403460]",Freeway,4
fbe545603ae6d25fb5316c333456d3b0,"[409929, 409930, 410165, 410166]",Freeway,3
fc4164e1c3843c0e09fe19596569adf8,"[402800, 402828, 404749]",Freeway,5
fc872dae8531556b633ab239c5534480,"[405834, 405835, 400010, 405836, 405837]",Freeway,4
fc97b5bec0a1fcbb12b4a368a0ccfb43,[400075],Freeway,6
fce3920dd1fcb6401f278588b957a1b6,"[409107, 409108, 409109]",Freeway,3
fce6561deeb6d38801dfad3c0f2173d5,[401603],Freeway,3
fd035c9697920643a8abdd558b1601a9,"[401936, 402918]",Freeway,4
fd351059bcf904a54ec081fa2b617c76,[401407],Freeway,6
fd494d853431a16afd39ce665bdcc9dd,"[400274, 400687]",Freeway,3
fd5caaf6a1d6982a87be40ac4168cb1b,"[401581, 401578, 409883]",Freeway,3
fd8ded051694699febf295e72a6e77da,"[400067, 402982]",Freeway,4
fda57e1eecaf849bbfe8f51cf60d9431,"[401347, 403101, 403102]",Freeway,4
fdb0f8fb4769ae94fbdf0b1b2e88f6d3,"[400172, 402886, 402887]",Freeway,4
fdccd5cb194df0b57ed7812ed544acc6,[405029],Freeway,3
fdf0deac94550bd216a22488d4fc6400,"[400338, 412872]",Freeway,4
fe45b194eb8e38b3d3b62fffd6462a18,"[402788, 407221]",Freeway,4
fe9222610b38f4b2a570b99ef7a10d5e,[403176],Freeway,0
fea949aa6b09c8d952a7fa8869c7773f,[404301],Freeway,4
fee8a5337c55a594d57c425bee11a923,"[401358, 404507]",Freeway,5
ff3c52bfecca4ef2fab8c3849e2ff833,"[400600, 400616, 400619, 401423]",Freeway,4
ff7acac14c0bb77fcdacf4ccd6966517,"[402575, 402577, 402579]",Freeway,5
ff8f4bf33f498176b2a6e2fe4d078ff4,"[400108, 402840, 402841]",Freeway,2
ff90d3fb5034f779cc6c4841f2fbcfc5,"[408152, 408153, 402096, 408157]",Freeway,2
ff9ba0a399cb6a07872339ed82edea56,"[403325, 400703, 412871]",Freeway,4
ff9fb0954535136f65fa9fda0774b468,"[404877, 407980, 407981, 414043, 414044]",Freeway,4
269412ee107ba270e34f1f8f73af425a,[401694],Freeway,3
b9ff729b192ada1943ba86a1e778ceb0,[408621],Freeway,2
