shstReferenceId,A_node,B_node,lanes_am,lanes_md,lanes_pm,name,min_lanes,max_lanes,osm_sfcta_names_dist
ea91ee8eb4dd29b215d9be8deec4bc82,22578,22577,1,1,1,GRANADA,1,1,0
ea9be4bf1351d50e95236d1b65b63dc4,25410,25407,2,2,2,BAY,2,2,0
ea9c041c96caee181533202a4809c72a,20487,20490,1,1,1,KEITH,1,1,0
ea9e01451cfd9b7d6059647c104e3ff0,20511,20504,2,2,2,WILLIAMS,2,2,0
eaa1946dfe9f4e716ed679112bd297f9,21548,21547,2,2,2,MISSION,2,2,0
eaa1fc1f499a547a7b3aa7ce03d287a6,27260,27259,2,2,2,JOHN F KENNEDY,2,2,0
eaad595ed2d484b1a9ae3d83c31307ae,24215,24195,1,1,1,ALAMEDA,1,1,0
eab594ab9929e67f115eefea20e9d5d0,25683,25681,1,1,1,19TH,1,1,0
eab63dc7843e6ae800ef34f2590e7150,26756,26760,1,1,1,BUCHANAN,1,1,0
eab9f95e5b32d8ace06dbecfdcf0e6bf,33223,20051,1,1,1,FITZGERALD,1,1,100
eabdee131f753d3f80b817e34efbaf6d,22006,22012,1,1,1,28TH,1,1,0
eac23ceaba6c3500a762b4e2edafa652,27456,27457,1,1,1,17TH,1,1,0
eac7c3352886e01976cac973223550fe,21800,21740,1,1,1,SAN JUAN,1,1,0
ead280edd980c106114d15176ce0eaeb,20610,33159,2,2,2,BAYSHORE,2,2,0
ead52d58f45dc2f1c07e118d5ad7bcca,23454,23451,1,1,1,VICENTE,1,1,0
ead72b1a6445473d9dc54776608d38f3,26417,26418,1,1,1,COLE,1,1,0
ead9a5be1d38a6ae19ed6e607b1db5fe,25589,25583,1,1,1,LARKIN,1,1,100
eadf479f65206dde89b837b6f8fabf3c,20948,20944,1,1,1,BACON,1,1,0
eae0221dddbf55d928eea458b8583a7f,20897,20899,1,1,1,SILVER,1,1,0
eae32e2a25b25d1109a3388206100d68,25461,25410,2,2,2,BAY,2,2,0
eaecb0d6e33430099a6a3b14c4425b87,27910,27911,1,1,1,43RD,1,1,0
eaed7850458b5980f671a38ab73071af,26365,26375,1,1,1,LYON,1,1,0
eaed7f39c66517546cb774417fbf2515,27613,27612,1,1,1,LAKE,1,1,0
eaf15e46118a5dcfa80f819fa5ee3206,22854,22860,1,1,1,VASQUEZ,1,1,0
eaf58c3f7109ec20404b77532a505def,20744,20745,1,1,1,SILVER,1,1,0
eaf7c9db56b387f9d943cd9367f9451c,21103,33307,1,1,1,CARVER,1,1,0
eaf9efe2a8e1c7c6f2bc0ec654aa3e28,22291,22273,1,1,1,MANGELS,1,1,0
eafae2063bf47b1e77a6fe2320ee05db,20484,20160,1,1,1,KEITH,1,1,0
eaffe684daba1744c9389683281c0036,27188,27187,1,1,1,JOHN F KENNEDY,1,1,0
eb01f3da91c6d5f81575fed945a20420,24329,52981,2,2,2,TERRY FRANCOIS,2,2,4
eb0dc7c26bb870c7e32726ff6bc1eb0d,21539,21503,1,1,1,ELLINGTON,1,1,0
eb0fb05316a60e0d2fc320bab4f270f9,52983,52995,1,1,1,CHINA BASIN,1,1,0
eb1036c31d4f15728b71b5707a34f199,26035,26029,1,1,1,PAGE,1,1,0
eb1036d6776686ceda4eb56765b17345,22607,52069,1,1,1,ORIZABA,1,1,100
eb114bf26d4cc97dbdb2f7dc7acb7a7f,21329,21325,2,2,2,MISSION,2,2,0
eb12d41595b7700233f63768abaf5e74,26713,30767,1,1,1,GREENWICH,1,1,0
eb160439db9c7b3647e547365924d76f,22900,22899,1,1,1,LOPEZ,1,1,0
eb1b994f230721eca09fcc96cb8012c8,21045,21062,1,1,1,NEVADA,1,1,6
eb1d0277d74b2f540e4a7f76f2de73ff,26271,26278,1,1,1,SHRADER,1,1,0
eb1d29fd36e498d264631b2b4303069d,26632,26626,1,1,1,PIERCE,1,1,0
eb1dd296e0c8706b8f6718810f44fed6,21280,21298,1,1,1,COSO,1,1,0
eb1f97338c109c1f169aeb076c552f6a,23718,23697,1,1,1,24TH,1,1,0
eb223c3b8cbfcca03500f8eb7b6152ba,26110,26113,1,1,1,BURNETT,1,1,0
eb22e72e0900fafe9c28796daed5c270,20667,20659,1,1,1,OAKDALE,1,1,0
eb27928b038f3a521445f0372755abcd,20232,33105,1,1,1,MENDELL,1,1,0
eb298b02aa677a299b8e117cfd6d3168,26308,26305,1,1,1,PARNASSUS,1,1,0
eb2b4739c87748511c543fe6d5f05571,23336,23248,1,1,1,CONSTANSO,1,1,0
eb2bab21993c7eb21783af621036dd4e,52915,52904,1,1,1,8TH,1,1,100
eb310450d94f21d26969d9faead66ff5,22275,22276,1,1,1,STILLINGS,1,1,0
eb354d7709b648eeaa00d5114dbcd73e,21803,21802,1,1,1,CAPISTRANO,1,1,0
eb355adf226ecc356bd2089f83e4944c,27446,27268,1,1,1,CABRILLO,1,1,0
eb43c0c3f1fcfc5b113de7b975571414,26331,26332,1,1,1,MASONIC,1,1,0
eb44ba34e0ecb190325c246f6483a9f2,22702,22699,1,1,1,ARCH,1,1,0
eb45d7e4ab4eac7947da913d4ad7ef4e,25073,25002,2,2,2,CALIFORNIA,2,2,0
eb45e661402d1514ee1b207fd4afa72b,28010,28011,1,1,1,48TH,1,1,0
eb47e8f8e2fd809325365d9842195a4d,24709,24708,1,1,1,CUSTOM HOUSE,1,1,6
eb4a06c38ce9dbd9cfdac8ca8b0f5911,25002,24989,2,2,2,CALIFORNIA,2,2,0
eb4dd743b3a2259986c9bb7457582017,25284,25265,1,1,1,BROADWAY,1,1,0
eb55cf2d96557367c21fdb33d0610b27,26204,26205,1,1,1,ROOSEVELT,1,1,0
eb5675b21de3d980ef2ca94aa487656c,30039,30765,2,2,2,BROADWAY,2,2,0
eb5693876101ece1b6ec155cb5488efa,27810,27813,1,1,1,30TH,1,1,0
eb56a8c2b6b0f0e0545afeeb63500d21,23726,52185,1,1,1,NA,1,1,100
eb599fc984d2fd25be5b98990b43117e,26193,32942,1,1,1,CLAYTON,1,1,0
eb657edfeff836f2a32c29f9c121729a,28008,28006,1,1,1,BALBOA,1,1,0
eb6dc389194cef414dce10c385d9a56a,26478,26479,1,1,1,STANYAN,1,1,0
eb71240ca736a195ff9875431eefeadd,20360,20361,1,1,1,TEDDY,1,1,0
eb726d596f60265a24e2a70f70c2efa2,22474,21596,1,1,1,LOBOS,1,1,6
eb757ab3e926046838372ea854bad13e,23411,23410,1,1,1,RIVERA,1,1,0
eb7c64ab9d98ca15939b913bdeb42a5c,24238,24239,1,1,1,FOLSOM,1,1,0
eb8da310b32e652f5202b7fcdbed4385,23823,23855,1,1,1,TOWNSEND,1,1,0
eb8f589cf0c638eda89246281f0b9c50,27168,27173,1,1,1,FUNSTON,1,1,0
eb8fc8001368f4fbc5c2958a404d0000,51381,51380,1,1,1,NA,1,1,100
eb916ba2f73c303ae3cbb65feb0f3faf,23488,27768,1,1,1,44TH,1,1,0
eb93a0b51b6652d02795249841b52773,26389,26397,1,1,1,ANZA VISTA,1,1,1
eb956832c6818c0ec4dd802656069e42,23220,23225,1,1,1,PARAISO,1,1,6
eb993fe0b1906a1729e51587c3dd9472,27829,27825,1,1,1,CABRILLO,1,1,0
eba6be52dada4976fc3332fd8c29e3b2,26908,26912,1,1,1,COLLINS,1,1,0
eba7f8fca8530bcc5ff4003e6ad8162a,24165,24164,1,1,1,MISSION,1,1,0
ebace917a7cb64a2fe3fea5bf1241166,22994,32888,1,1,1,SANTIAGO,1,1,0
ebada743e2809c6e72ea8535f9756bc7,26235,22441,1,1,1,PANORAMA,1,1,8
ebadb55a623f3e3836228c542cc683ce,26216,32830,1,1,1,ASHBURY,1,1,0
ebaf31132e7b0d7cb47d050fde0c4178,23239,23233,1,1,1,ULLOA,1,1,0
ebb0072b6c4a14de97f0c798694bdc68,26512,26492,1,1,1,ELLIS,1,1,0
ebb3e9d82e44e63cb671b8372b06b17d,26068,26047,1,1,1,PIERCE,1,1,0
ebb655a079aa414ee64b1b7cfa8374e5,21653,21654,1,1,1,MADISON,1,1,0
ebba4db596109a56a44c3127fb9921e6,26066,26063,1,1,1,MC ALLISTER,1,1,1
ebbe1c7050c8b8eca13b2f447e1948fc,51592,33626,1,1,1,UTAH,1,1,100
ebc722b9ddb936b7c451b088c6f3132c,20854,20852,1,1,1,OLMSTEAD,1,1,0
ebc9f66abfa655458e90461321b781de,27239,27255,2,2,2,FULTON,2,2,0
ebcd82091b099ae110b5e283b9d3f7a3,26796,26989,1,1,1,CERVANTES,1,1,0
ebd05becdffbc5327075b91485a86c53,23276,23264,1,1,1,TARAVAL,1,1,0
ebd3d23687f828062e7516527dd6c432,26299,26300,1,1,1,SHRADER,1,1,0
ebd6eccc8b3c1f11e3225741c82ad6ac,20669,20224,1,1,1,LA SALLE,1,1,0
ebd9af017463a2aac5d1cb36b6bc1c0d,26434,26440,2,2,2,STANYAN,2,2,0
ebe492bec025f212647f8c262c3cbd2d,23787,23785,1,1,1,16TH,1,1,0
ebe99b01a1d5cc3e555eb215a2b37fb0,21827,21820,2,2,2,MISSION,2,2,0
ebfb25c66902fea08ced958fa968c60e,20681,20680,1,1,1,PALOU,1,1,0
ebfc406cdd2c24cbd803ba396ef97c88,24165,24140,1,1,1,17TH,1,1,0
ebfdb770c484c7f87341bb79fd3473ed,27751,27758,1,1,1,39TH,1,1,0
ebff2c2082f2761999db36883d815d7b,23895,23873,2,2,2,BRANNAN,2,2,0
ec041f4e9c0bc77d1477bfa92377dafe,51254,51553,1,1,1,ARGUELLO,1,1,0
ec08d2d6b405c425f44999693ebbfc00,24098,24107,1,1,1,POPLAR,1,1,0
ec0ad53796c0e6e3f011056d6a05e350,20491,20492,1,1,1,YOSEMITE,1,1,0
ec0adeacb5b69219a51903d12384ae1b,27910,27909,1,1,1,ANZA,1,1,0
ec0b7d2a64ba11b321977d2aef34c731,27985,27910,1,1,1,ANZA,1,1,0
ec0e1d6326ed4acc38995af4c68712b5,21146,21082,1,1,1,POWHATTAN,1,1,0
ec1f444841767e530c014f75e95ec813,24768,24840,2,2,1,BROADWAY,1,2,0
ec276eee28b9a32e6fead7b5ce3cd53d,50682,25732,1,1,1,DEHON,1,1,100
ec33707597be4c83d960a4fabebc3689,27503,27632,1,1,1,18TH,1,1,0
ec35da20d741a2ed736c72303daa6890,27520,27516,1,1,1,CABRILLO,1,1,0
ec3897e0a4f9418331ec4e9fe8e94817,32987,27038,1,1,1,ALTON,1,1,0
ec4d6adc5238633349a0bee8c4b3ea29,20716,20687,1,1,1,JERROLD,1,1,0
ec533ca28758cea6a4e2b24866c6bef4,52097,33132,1,1,1,20TH,1,1,0
ec54c650a4bef79139d96765a5cc4491,20288,20289,1,1,1,TUNNEL,1,1,0
ec55749e0715feaed5d1624240968d81,27976,27968,2,2,2,FULTON,2,2,0
ec5e1f6ec31faa8d9e72357ccc1a7711,26240,26241,1,1,1,OLYMPIA,1,1,8
ec61340a48052a613934c1371533c9a0,22666,22667,1,1,1,URBANO,1,1,0
ec667e7cb7eb52f261e14afaeacd9f17,20099,20108,1,1,1,CAMERON,1,1,0
ec67b3551c6f2ac880422dc731c09010,23267,23273,1,1,1,RIVERA,1,1,0
ec680c39722c497648bf30a57467dc96,22796,22937,1,1,1,SAN RAFAEL,1,1,0
ec6c2f2b8eb50903fd0ccd49d32f1187,20651,20770,1,1,1,SAN BRUNO,1,1,0
ec6fff71d2351c3ef2b621695f379ae6,51372,51364,1,1,1,WASHINGTON,1,1,0
ec7468c5ceb12217b247cbf17269d302,23355,23353,1,1,1,ULLOA,1,1,0
ec748a32ff95a0d30c1883f36ae80039,24602,24544,1,1,1,MISSION,1,1,0
ec767bcb979055bf459c12989052c3db,20057,51644,1,1,1,FITCH,1,1,100
ec76d180f754e2b3ae30c30ed6e45d45,23574,24320,2,2,2,TERRY FRANCOIS,2,2,14
ec793cdc842e70dd0668c3ad69d1881f,23206,23204,1,1,1,QUINTARA,1,1,0
ec801418f2417aa40daa87b062e11817,25181,25179,1,1,1,POLK,1,1,0
ec80c1227693c459f541c6a3b3f27ecb,25623,24117,1,1,1,22ND,1,1,0
ec81a2beea490ea55bd13c9c17ccc0b3,20402,20403,1,1,1,VELASCO,1,1,0
ec82988700f107448ea3c23f02b7cae4,23279,23267,1,1,1,RIVERA,1,1,0
ec82a1f485140aa816d473c2015ad2b7,24795,25319,2,2,2,BROADWAY,2,2,0
ec8942f7758d5189d0a0722270460673,25829,26162,1,1,1,DOUGLASS,1,1,0
ec8d872261e5bad9ae8d9778cb74cd9b,26929,26944,1,1,1,SPRUCE,1,1,0
ec8f12bfd13bc6e4a3ade5bd440a725b,32854,32869,1,1,1,CONCOURSE,1,1,100
ec9023db8b0c2422344dd0edf22acd2a,27321,27325,1,1,1,15TH,1,1,0
ec90536638fe3e91690311a2c50efe10,32842,27869,1,1,1,JOHN F KENNEDY,1,1,0
ec91a0aa3b80f72f3db5d8695faa2ef1,32854,32869,1,1,1,CONCOURSE,1,1,100
ec93ba9929d6b650b4e605859d595788,27448,27473,1,1,1,14TH,1,1,0
ec9490e23687885dd0f25ec2c9630eb7,25641,25659,2,2,2,CHURCH,2,2,0
ec94e03541d3c84016cbe9ab0d525dd5,30037,24811,1,1,1,FRONT,1,1,0
ec9ac75007a6b984f0774e11a32d92fc,27558,27841,1,1,1,28TH,1,1,0
ec9fbee9187b6744f4cc85b8fc8c234f,51303,51309,1,1,1,SHERIDAN,1,1,0
eca881e26619a4474ee5a93748bc1c99,24551,30725,0,0,0,MARKET,0,0,100
ecb333e16cddd602d70db83668e0f2f3,27503,27632,1,1,1,18TH,1,1,0
ecb7b932c63ddb843a4bf67b695eb519,20395,20385,1,1,1,RAYMOND,1,1,0
ecbbf5b3060cdb20a2d2575b8de2b101,21552,33702,1,1,1,ACTON,1,1,0
ecbcd257a78273726ec784753741a8c1,23439,23440,1,1,1,TARAVAL,1,1,0
ecbd0f672d57539700154cb1cddc590f,22474,22473,1,1,1,CAPITOL,1,1,0
ecbfcffac1cf1c89f043c56fc4f630a5,28009,28008,1,1,1,BALBOA,1,1,0
ecc88c82964da6bcc61a91ce1f45e350,21470,21440,1,1,1,MORSE,1,1,0
eccb40728c4161590d1d83e0352ac869,22635,22636,1,1,1,WILDWOOD,1,1,0
eccc17fbad63e0f20317c3ce58a1adef,23727,23725,1,1,1,23RD,1,1,0
eccd067e046cbaf4ca6c713f89b31fe4,22674,22673,1,1,1,KENWOOD,1,1,0
ecce969e2669acad57a3aded8502838d,23822,23824,1,1,1,BLUXOME,1,1,0
eccf55930834a443c1a18838b2a9d5f4,22053,22048,1,1,1,SENECA,1,1,0
eccf701fdd84ef6308024e81377c167c,28026,28021,1,1,1,LAKE,1,1,0
ecd9fc037e2cd5e7dd3379b0f8f96b55,33076,33083,1,1,1,MARIN,1,1,0
ecdaf41a7e8c54d7c7bc43c2a7b0a441,52176,33731,1,1,1,NA,1,1,100
ecdbbf887420c40dd3aadadd3c20c0fb,50742,50741,1,1,1,MANSEAU,1,1,100
ece803518ff9176959c8e444cbd29cfa,26734,26743,1,1,1,BUCHANAN,1,1,0
ecec7a263dd779b40c4520fc13e6ef1f,24210,50016,1,1,1,GORDON,1,1,100
ecf0c030640d89725c98351dfffba5a8,23128,23221,1,1,1,OCEAN,1,1,0
ecf918189f4f087f74210122b0596e36,21017,21009,1,1,1,SWEENY,1,1,0
ecfd7cbff72158ccecf94306301ab667,24375,50678,1,1,1,CALEDONIA,1,1,100
ecfea484713ccbc4ff8f3c352b67f442,33160,20610,2,2,2,BAYSHORE,2,2,0
ed027361f23d30a3d7857b0a57c58197,24962,30053,1,1,1,SHANNON,1,1,0
ed04c72611e97b60a77c813b12afaf4c,51384,51789,1,1,1,PERSHING,1,1,0
ed09f40cb8a71207bcd6ad6fa90566c6,24323,52997,1,1,1,OWENS,1,1,0
ed0c501b57a30f7b1b990ff99e4afd07,22218,22219,1,1,1,HAROLD,1,1,0
ed0e1cfa4899776249fe8cef4ca2ef41,25754,25750,1,1,1,CASTRO,1,1,0
ed14172997589f89b650eb03ac60ede5,25758,25759,1,1,1,DIAMOND,1,1,0
ed16e3ffd2e16d862c076c7892720329,26636,26648,1,1,1,CLAY,1,1,0
ed210a7fcc308ae01d28fbce233eb81e,20963,20991,1,1,1,YALE,1,1,0
ed26f064a09d05f937831679db5d8d5d,26677,26678,1,1,1,VALLEJO,1,1,0
ed332a3624f0fa5129ecf5916ce81a4a,20637,20641,1,1,1,BRUSSELS,1,1,0
ed358a4235e1efda7c95c40d39eda16f,21873,21884,1,1,1,MIGUEL,1,1,13
ed3f2766fa8d7df4a40765e8e81bb4e1,21430,21428,1,1,1,NAPLES,1,1,0
ed3f33ad7c97a4e2709b9cde5b5829bb,20061,20086,1,1,1,HARBOR,1,1,5
ed41350940cddbbb55e19605adc1aa2f,24012,24014,1,1,1,BRYANT,1,1,0
ed448947da707045d9f2044e7dbfbec4,26564,26566,1,1,1,BUCHANAN,1,1,0
ed44d97f19db00e3707329434d831b04,20369,20368,1,1,1,GARRISON,1,1,0
ed4660080fe93515f98d15adf612e012,20425,20423,1,1,1,SANTOS,1,1,0
ed4beb6d3551892f6263a194754ae885,27205,26479,1,1,1,GOLDEN GATE,1,1,0
ed4cc72ed26f38ec6aaff62cf22d9d26,26653,26657,1,1,1,FILLMORE,1,1,0
ed4dca4f10eb16003e9ad5d911813cc2,27353,27355,1,1,1,16TH,1,1,0
ed5856202431289c50ecef62bce9e84b,26592,26607,1,1,1,FILLMORE,1,1,0
ed59003635dbccac93efcd1621d9912f,20483,20484,1,1,1,KEITH,1,1,0
ed5a6aadda6a08b1e20db68e0f90226f,25490,25436,1,1,1,UNION,1,1,0
ed5aed3950fa3f3234ef5ab9a0a451e2,24898,30739,1,1,1,MARKET,1,1,0
ed632cec57208edd6348509a65299174,22734,22713,1,1,1,BORICA,1,1,0
ed6890d3fc8eb1ee4ed5ed7d14da0ace,23975,23974,1,1,1,25TH,1,1,0
ed73f711985ba9aba4d085f4a24d375c,33522,21790,1,1,1,BADGER,1,1,0
ed7cc10f597eb4ea928272d75be71c02,22964,22963,1,1,1,ULLOA,1,1,0
ed8312ca5a146dbd3ed02b307ffe3966,25442,25452,1,1,1,GREENWICH,1,1,0
ed8ab7d0e1a2ab101eb82e120f6feda4,20203,20232,1,1,1,MENDELL,1,1,4
ed94d7ec8605c952075e8207aa02a703,50735,51618,1,1,1,NIMITZ,1,1,100
ed99c0681c73431b63f5e538a54b1d22,51372,51364,1,1,1,WASHINGTON,1,1,0
ed9a49473cdb4348a1af377fb468d13f,27195,27152,1,1,1,7TH,1,1,0
ed9f691010c4c18d029c4cc57611fb92,27311,27324,1,1,1,16TH,1,1,0
eda2ae2a2dcfe81d8bb8f2d852c2d97c,22705,22704,1,1,1,VICTORIA,1,1,0
edaa26317447b0d26eea16bdd2e353b4,27780,27778,1,1,1,KIRKHAM,1,1,0
edaf0dbfb18d1fe0e9e8bfba5a84b36c,32849,27827,1,1,1,JOHN F KENNEDY,1,1,0
edb33dbc1dffb24c756b5090a0481b4b,24170,24168,1,1,1,16TH,1,1,0
edbbd015e2a1d358d272a21202312ec4,20772,21009,1,1,1,BARNEVELD,1,1,0
edc29fd477654f1fb0a5bdc7dd874d02,27442,27441,1,1,1,MLK,1,1,22
edc36a17ffa00f26d1835cd3fecb29fb,22251,22253,1,1,1,MONTECITO,1,1,0
edc4d5b847326bdda16642d13fb8d791,26058,26036,1,1,1,BRODERICK,1,1,0
edc72c8fa78670243cfdfbfe29d81e1e,21846,21847,1,1,1,CHENERY,1,1,9
edcbb0dc91c7f38230fc1856ec665c79,24545,23607,1,1,1,FOLSOM,1,1,0
edd2103b727b03b6fc5921c3ca8567db,25774,25772,1,1,1,21ST,1,1,0
edd4f6a87e2fb28b6ee63385d058fb99,20458,20441,1,1,1,INGERSON,1,1,0
edd5be6efd84600728ab9a423c6e4c33,23016,23023,1,1,1,HOLLOWAY,1,1,0
ede1ffa4cd0deca688233b35047bfe31,27203,27205,1,1,1,WILLARD     NORTH,1,1,4
ede7b1e244b957c57614a4d6776466a7,25859,24456,1,1,1,PAGE,1,1,0
ede94335f66cc531ef26b65dd17bda57,52984,23577,2,2,2,TERRY FRANCOIS,2,2,100
edee8803be9ac6f2b3bd03d042efe96f,51378,51381,1,1,1,WEDEMEYER,1,1,0
edf8fd5c63dadac1c12e8cceed7dffd2,23887,23888,2,2,2,5TH,2,2,0
edf9419ce9beacb76c6a0989c5736ca9,25853,30755,2,2,2,VALENCIA,2,2,0
ee0169d813e9c27de770cda9c082606f,21735,21751,2,2,2,MISSION,2,2,0
ee01930f2ddc38bb7a64bc2b47ed4a28,26554,26551,1,1,1,GREEN,1,1,0
ee0dee00f8021482d56c7dc8c972c646,23404,23394,1,1,1,SANTIAGO,1,1,0
ee0f8b7e0aba4e221e11899530e187f6,23091,23166,1,1,1,23RD,1,1,0
ee177eb6879d9b5985c77eac9fd0873a,21782,21784,1,1,1,CAYUGA,1,1,0
ee2092098e8ee8249a2402d5479019a4,24145,24149,1,1,1,MISSION,1,1,0
ee21ddf1864e07ee70d94539325c9d75,23154,23156,1,1,1,17TH,1,1,0
ee236bb7e0d5b07830e6de77f7867ad1,22212,22191,1,1,1,NIAGARA,1,1,0
ee2e480ca8eec905e76d98048e1e5126,20646,20647,1,1,1,THORNTON,1,1,0
ee4033d9456c9bdedefafd16e8a167b5,23957,23954,1,1,1,24TH,1,1,0
ee4411f25dd37944215671f547ac1cd1,21087,21210,1,1,1,EUGENIA,1,1,100
ee4d5e33b4e65eefe0ee59cd92be52a4,21046,21053,1,1,1,CRESCENT,1,1,0
ee555cc6be922d8906b5e4019e61c13c,22680,22681,1,1,1,SAINT ELMO,1,1,0
ee5a6b9ccf9aa54f0612076df4cd69be,52221,52220,1,1,1,UNNAMED #132,1,1,100
ee5efd555b53d9d3642632ea81f0a652,22937,22941,1,1,1,SAN RAFAEL,1,1,0
ee60bcc73ca5a58a0b3a78866008dc44,20558,20560,1,1,1,BRUSSELS,1,1,0
ee6401c63db1224f7640410ab5587a5e,33734,33733,1,1,1,JOHNSTONE,1,1,0
ee6541f82b4140ac296ac8652de04867,53023,50385,1,1,1,CHANNEL,1,1,0
ee71bd3b86ac249d8edc773f9629b536,26943,26945,1,1,1,SPRUCE,1,1,0
ee7382eff4053b095ac8b1b3287809d7,25901,25898,1,1,1,WEBSTER,1,1,0
ee7c46b07e9402402df750101df7599d,21598,22456,1,1,1,PLYMOUTH,1,1,0
ee7f606c20b1868d0ef4890778aa9d20,20537,20538,1,1,1,NEPTUNE,1,1,0
ee829ecc4d72774ed43d395cbc27cef8,22790,22789,2,2,2,OCEAN,2,2,0
ee945423f76ac37de9107adff4993ae7,22516,22517,1,1,1,WORCESTER,1,1,0
ee980f4b310b1e9432a0e92765a6a381,23118,23089,1,1,1,EUCALYPTUS,1,1,0
ee9bfc29d06912eb84b8003167ade56e,22915,22943,1,1,1,SAN ANSELMO,1,1,100
ee9d2892f3c28434eb914bcdd994d3a9,27532,27531,1,1,1,ANZA,1,1,0
ee9dc64f99f001d8668501b665dd3560,20584,20583,1,1,1,HARKNESS,1,1,0
eea7947e80a206eb86eae115aa9701d7,52868,52866,2,2,2,CALIFORNIA,2,2,100
eeaaae60284a1f8abfb2af932367531a,27032,50579,1,1,1,WOODHAVEN,1,1,100
eeafdd41d85643202b531871422daca3,52197,52189,2,2,2,PHELAN,2,2,10
eeb06d577d4c13609af9ac0cce752af0,23508,23510,1,1,1,47TH,1,1,0
eeb70d44ce37c3726f61dfc59f655d4a,25772,25775,1,1,1,COLLINGWOOD,1,1,0
eec2271376ac78f42d35408ce3f8f837,26816,26809,1,1,1,BRODERICK,1,1,0
eecaecd0dd04bb8824a1f03510ca055a,20679,20674,1,1,1,PHELPS,1,1,0
eecd59d3a7c6858c84afd1492198ddf8,21057,21058,1,1,1,PUTNAM,1,1,0
eecee527d72c051392a45a52ef50b4b0,25479,25477,1,1,1,BEACH,1,1,0
eecf746418dbf4cbebecb4efd152c308,27958,27964,1,1,1,MLK,1,1,22
eed1b85c20eefdce67d079e792b3760c,26830,26829,1,1,1,LYON,1,1,0
eed679962c261f9491c0dc937a032a7b,20659,20662,1,1,1,OAKDALE,1,1,0
eed8d012822ff7f738a67af240f9e874,51220,51225,1,1,1,EDIE,1,1,5
eed988dfb17412eb8a78873420c822dd,23859,23860,1,1,1,DE HARO,1,1,0
eedd53ce7c7b55708e3f73f886125005,27132,27133,1,1,1,14TH,1,1,0
eee5d518286aa5445ce78858befcc738,20185,20188,1,1,1,HUDSON,1,1,0
eee609c48e845a870ea3356201b6b9bc,22522,51117,1,1,1,HEAD,1,1,100
eee89458fb8c183bed65024ebe9b5507,20795,33113,1,1,1,MILTON I ROSS,1,1,5
eeef643a4b1123d25c780412a36037b5,23482,23484,1,1,1,42ND,1,1,0
eef0066266d4878537d0c2b4c967935e,27432,27438,1,1,1,29TH,1,1,0
eef1150843ae68aa6eb03c5d9f054dae,24035,24037,1,1,1,HARRISON,1,1,0
eef14963a7308f77766e9549291cd507,25967,25946,1,1,1,MC ALLISTER,1,1,1
eef2bab13abb87f98651fc7e7674f729,23961,23960,1,1,1,23RD,1,1,0
eefba68cce28716099c20f6a61bffa90,23894,27060,1,1,1,PARNASSUS,1,1,0
eefcc90ec7c49c59a394b4ddb00d463a,24971,50217,1,1,1,BURRITT,1,1,100
ef01e71d2feb98417d1da34c50260f56,27929,27943,1,1,1,LOWER GREAT HW,1,1,5
ef077b12237bd2503dc1ea3f2b1e6f8b,20552,20554,1,1,1,GIRARD,1,1,0
ef07996766f3f7c9a8f858602fb13386,26097,26109,1,1,1,GRAND VIEW,1,1,0
ef0a767d84817447c3c591fb76c6d485,26015,26021,1,1,1,BUENA VISTA,1,1,5
ef0bdf1053edc90f538e7e7e73d2ff09,52869,52879,1,1,1,AVENUE C,1,1,100
ef14437cb5c860a49af43226cc05d783,23089,23090,1,1,1,EUCALYPTUS,1,1,0
ef1b96c4b22728da0514d05e6d411f41,20741,20740,1,1,1,THOMAS,1,1,0
ef1e39a394d4b6d63bd4e8ca785d931a,25191,26490,1,1,1,EDDY,1,1,0
ef1eaa1d7889890ba821468eef200988,21876,21904,1,1,1,30TH,1,1,0
ef231a8437f4015ca75d078254f42e14,52931,52932,1,1,1,AVENUE M,1,1,100
ef2519e0b7f59d9610aeadfafffa58da,26752,26741,1,1,1,CHESTNUT,1,1,0
ef2a74b894e1d99cab9da9bb6da68b06,27619,27611,2,2,2,CALIFORNIA,2,2,0
ef2e40cfef265fd59209cad47f48ac00,25603,24104,1,1,1,24TH,1,1,0
ef3da19c1d46cd58fdb16ccf8cd12ee2,20788,33649,1,1,1,SHAFTER,1,1,100
ef431ce5d4114fde9053d55e33c2b1a9,24132,24139,2,2,2,SOUTH VAN NESS,2,2,0
ef43594bac085cf08b3378dd4f17bb8d,27676,27675,1,1,1,NORIEGA,1,1,0
ef452a6f1eaecd7214d867bcddf1fab0,27977,28006,1,1,1,48TH,1,1,0
ef47282d86e4b8052ffb8d8bd59134d2,52909,52934,1,1,1,11TH,1,1,100
ef4a376c0e945ab5a3ac4a1407bb13c0,51263,51260,1,1,1,GRAHAM,1,1,0
ef4ff18ec6be487a7799cd9065100182,22634,22643,1,1,1,EASTWOOD,1,1,0
ef5214b9f2932f26a8c2e6622d4b2f9d,27078,27075,1,1,1,JUDAH,1,1,0
ef5b453bc1462bc83b198be32097047f,33719,52830,1,1,1,20TH,1,1,0
ef5e41ef6faa06c53926144b60dc76a8,33730,32934,1,1,1,CLARENDON,1,1,0
ef6580ec0b36ee80a1c6a673c4a92454,27894,27892,1,1,1,SHORE VIEW,1,1,0
ef6a3a1a090c91050d4ce9ccded7d8f2,25064,25065,1,1,1,PACIFIC,1,1,0
