AADT_mn,originalFeatureId,shstReferenceId
480,9821,97982a27a83cb7ce46c628ed53e0d803
240,9822,deb37e34341eb37edfba1c3cc9469797
90,9823,b8e7484092142fadf6da79233d23fcb3
2900,9824,bb0021bca2f8f657246c6e275d587d97
2950,9825,b28cd933caff61eeae36c88f26536dcc
1700,9826,587ea6a7cfd37f3ebb4417492059ef0f
2450,9827,d57393c113f9e3162aa01bf4f3e6c186
1550,9828,80347dd3ee81d76bf374036f3dfec680
630,9829,6e46dc4be478de319ec74ed25bbfb6de
55,9830,d3b65b580b9b223d7546de9836c91c60
1350,9831,2224251f3f0edbb81d106e5ccacbb91e
3350,9832,8693cec6115348b2eb05cba6ae9dd69a
215,9833,01da96080c94cd2670e092dde44bd39d
335,9834,59f0b30def9cef0a373c4a2472ac83bf
405,9835,34c67827f58f136534a0c32251490302
3400,9836,e7b6d9c7a50b4602d993f235a787b2ee
2050,9837,9f598229fd6fc620acce7e3245e422cc
45,9838,a49573b1522e34b4cc6723c6b3d44a4f
70,9839,208b033b20976fde5365c2929b8e45f6
300,9840,d2c30008e71068a0aadc8301b1c66f04
830,9841,9e0bac6c94a938934a0b108bb927730f
590,9842,be46cfeafa82808f3a967df9871d5139
35,9843,56310f0be5ea7d4f95f37475e6c4bf51
55,9844,52c0aea497e1538170e1ddce24e7f650
90,9845,528980ec005bfaf94e72f2fa00ac3b01
125,9846,91a59e7051bf3fb5c8b907ce7200f07d
20,9847,81638b2077255655b65ca1fea776a590
50,9848,c0ebdbb033d71104d94572c9a326a7cf
135,9849,486a65331012889db6a513920a64a358
340,9850,f8d0e2f2956cc6654d471b0e077ed592
430,9851,dd6dcce685679e126e1f757991cc8a36
200,9852,be4837a076fca84ca82977816aed6b9d
2200,9853,ed332d9d90fb913fd4043f8cded4767b
1800,9854,0ed84a3629c0bed600fd420fb15a7451
1350,9855,56bc988e2e5a541968ca934232d1faa7
570,9856,0fca76eef97302c80f8806a03da626b0
1350,9857,22b31c9c4c0acf228dc936543c7e4e7d
2450,9858,454871a1423ea412cc10d1a72495cd82
3600,9859,b362a9466020171f370d14110eae36b4
1400,9860,f0e75d089943da1cc9a5c052a2dfa400
465,9861,64f98510214ec689ae0344682da5fc92
810,9862,e3b9797ce3c6f5f90a47980e36c82790
580,9863,9228fab2bf98327ed4249a2efdaa90dd
4150,9864,4be0bf14c138011c874f9f44056b168c
480,9865,e94270a0e05d04f02c147b7b08e323c5
300,9866,8b5e656d1bd5f513085f7f9b694be51c
660,9867,d6de24484846c3b69605ae230794d611
3450,9868,7c344d3edd598f32c54dfce66a82f75e
1000,9869,ce45635c141e60f7aaee2c145dc2447e
8500,9870,86926ec4b612e9e91a22b7dfc7ef133c
4050,9871,1e3a8faa087d509500d883e08d1244b1
2250,9872,7060a5a35846c76f525dd4184d33116b
3950,9873,0cf5a5d490358a1552b7ffa8c5429aa9
4050,9874,587cfb0e10228f835eb0ab93e935e111
30500,9875,03416962dfdde9909a3f4d01b6f06fd7
425,9876,acaeb6e41539a68626d9e793f8842cca
1150,9877,ad0a63cd7b12494fa7c63d55b3d07baf
7700,9878,852671964f6c055be9b45bf39e8d9442
3800,9879,50da74b6faf49acd8e5c97e343e1076a
610,9880,a2056ad4b9cc146d04e14e6079027396
4000,9881,c1443d983541d9baa662b5ad081eba3e
1350,9882,24f26a50f41f1d14fe2c4cdc283b1bba
550,9883,2b086e1677dee747b203fbde3c6180e2
1250,9884,97f06a0395097c88dc76d465fbf34a08
2050,9885,a335dbc93f70586c7a24870e6955b054
18800,9886,3349b91c1113ff2b66a70c028db2dc11
1650,9887,4481b0627910412f051109306741c5ec
49000,9888,d824312f563a16b2f44fb5abd31930a8
106000,9889,141feb6eb88ea473cb709358338ca7e8
5200,9890,b8fe6d9b6891c55f1951cdbae19643e3
1450,9891,e4f21832222359ce6980e668350f6d08
13000,9892,5cab1bfdacb34072a37e1c7fa9c48a2a
1200,9893,85c547f7733740eceb5876644c5757cc
760,9894,9fc725f9c9bf06681e2b69ee155fa2c9
1350,9895,6607207fd472bb8ae2b25d644e098165
17400,9896,70dad0588777e4e0aaea37c999525e22
99000,9897,3eafeb555af99daf863473ab941d8206
111000,9898,14b025b481e5eab87d571054104cb8e1
12700,9899,d54bca889effc2b2d28e27039f7b0699
1550,9900,021f2cf5a761d5768783de3def85e00f
168000,9901,c8a7624ad3cccb9c6cc637a03d30e58f
29000,9902,0ba7fe88f96370f95339faedb76ac499
1500,9903,4e3bd302fe6ee0fe96d9ce766ed8ff71
6200,9904,f2ef43ee69af9357eee91bdbe503e150
9400,9905,8eb933cad6f7073af35d388248a8f26f
3450,9906,b0859ac2a41e8f5d778cf0dc26a63b49
840,9907,7f88b49f320ff03c057153b8330c825d
17200,9908,056c93230f37a8f4848a3407ec9576c0
6600,9909,3809f4088777f2fca557c5ffd87f683c
6500,9910,9868f2f631287a4f0f3a6e2055ed74f3
13500,9911,88425bf3d3087ebadf1e381e443e0170
12300,9912,c0ed9f4956f156c57cda278ef035cd2f
44000,9913,154a4ad84b8ca609d7b29064547c3ea0
4050,9914,3ba138fe64a4767e118548f805e3e2f6
12900,9915,f096d3e54c37b244b997bf656fa1e3f2
8800,9916,b2f66b97d2787801aadab96e74929e07
8300,9917,ec18057246ca14e88e9370e662f986ab
3450,9918,731f07f9cc13541f4ff0025c053cc198
2050,9919,efe03a9138597e3651fd68cc7a8b2657
43000,9920,109e27a62cf0e6bb83fa83e35ca015d0
14300,9921,9b43b531af82155d7ba25d8a0aadd893
3500,9922,30f76de6db325729d0ff8b13de393b97
9000,9923,a1a6b32f17c80889ac822b0d8e5d3a12
9500,9924,1dbbd918bbd8fc7d9dd2087141fa153d
1900,9925,e8f9e39d9ddf928396724bc787eb66a0
19100,9926,ce0b37624dfef3e0bb4c14c444496151
1250,9927,06df1c8a148fdd95df8d64d067d99a37
4700,9928,c9e339fc9022a61dfbba87fd8b1a4409
32000,9929,2ef3880d8d58455ae09f3c312a1f77b3
750,9930,b65ff0ebb21277fe0c603d282636d18d
940,9931,23e4c1b2d28f49a97f49c0455c24e6d1
10100,9932,2c9484d078d438a0f8156c6d4a6cc9ca
1250,9933,77604d61047f5a555feb1cf18eb6e4f0
1200,9934,6d4f6e9f73e0a214db1ded4a61509c0f
6400,9935,9a68d379b1504ce418a3b40266b6b771
1500,9936,e4c2528d92aac01b9ca7a407833236bd
21000,9937,e90170939a86f5a7dd585506ecaac16c
3100,9938,d6c19694f508c8bb445e578f6ce27e6d
1800,9939,aba5c9a8bf93e2e923ede94892438092
3550,9940,7286c217dca99586a1d10d55497218e8
4600,9941,4c6eb7c44d6e4f76a82bc81594d47634
2600,9942,d17d031d740fb23d513e729627ed20e2
2200,9943,77127b3fac0872341cece27f5a514b32
12100,9944,175ddef5ac6d9ff2f135539a802ee144
2100,9945,b806f5a406ba54d96e5a4088fd8d2164
4900,9946,78fea656698dd84ad1685308cbd83ad6
24600,9947,84e2cd3da5960e1721c87228f7974b3d
6700,9948,f75e85ed034cbab30d3245550b31bf81
4650,9949,90c681e1284630c73bdc1f4bd94a77c7
3750,9950,c0524b6d1551aac5034118470961d3bb
425,9951,62c93c04a6f9d91d19f5363a4691480a
580,9952,1715637e50ea8b4668ecc8d7ad99c3ae
3100,9953,7a1cd326d178155f6bc057de297759f9
2300,9954,f49a6a590075f564df6773177bf8e816
3000,9955,4301c8a0d2dedd299aef6deec6fe528b
4650,9956,a9048bb5d23c85f50fa331e6ae528394
300,9957,1ec270ecada2a8bb01f5be8f53140f3b
3250,9958,96d54f9c8e903a6168724b5a550545e4
3650,9959,6a0c89b65352f7d50edb0c64e699a9bc
16300,9960,e50bd624deb5356e91e6f59dc3579b12
2100,9961,fed0d5b0741430cdb05e9dbc31d53d68
1350,9962,a7387a31b30b9f82beb086d52fe65f93
11400,9963,b09b190ae0db7fe80c508201fe4b33cf
250,9964,86f0220a7b4d31ea678e316d74567e62
1800,9965,ffea36363e82d7ee8ab09b87049af60c
810,9966,39355530ea59d00c9bb5e39951b12028
1900,9967,a0a4ca1ddf97fed258036331b5810556
1600,9968,26c85ba5a6acab6f0f59de04bf5a6a91
650,9969,e6d1970522f8b520cf23b79cd098e898
8400,9970,73845e9015e2b24093c8d8f96980652d
7300,9971,789328d24cef91dd38eeeba2bfa96ca9
18900,9972,e05ecd6d25c9093def7f16a818e74961
2050,9973,c28f48c435d8a15347b4e475bcf21dde
9000,9974,5969333769fd7de16cd267672c86ab3d
3900,9975,de9ff1b3b2835f69ea7daa23502dd8c7
1100,9976,3a2958fed16d719de83b96f49ed42e77
4900,9977,cb01d0b578440d197de16929f9a9ee68
880,9978,17875f3c3f8db22848793a618a0c22b2
3450,9979,203837a92a79af04a0fcb80ca71238e3
5000,9980,3a5b88dbcc0660e2c8d91b822d3106c0
3550,9981,54212039cb86fe8cfb886f4dd7f976e5
540,9982,30476a838fc6c3c6daea3ddf9010ded3
29500,9983,74454414db3f8bc5f51fe978850d3fda
290,9984,8897d14d6188f730297bf66421116592
670,9985,90549487bb4b177666ae16539000a47f
4700,9986,9a8f583ebb4954b3476cabfd5034f498
11300,9987,0d8b925d169c2d7900ca93b57337039b
4400,9988,51b0b506b9503e5d557211aaf427dc93
39500,9989,a88918be3d3408e93f17dd5e4a3a6162
4500,9990,f2cbb5b79bd4b1f245d48ae7f6874734
5000,9991,bf3b61e22eb01bd5ea5a7097e8bd1b88
4000,9992,9ac3a23704f9ee70a27530a350170527
315,9993,0003e47d9b99e0e960b395b570afc94e
780,9994,bc7d8506708c540027f13200b1bbe6ca
5200,9995,9e46c1ec1e610231f0fd9b519bd4045d
1150,9996,104317f37bcf2e8de0c18fa33695f5ae
14900,9997,845c1f5e80712e4da488069866e41808
18500,9998,f976cf02723b03cec2de424092eece66
11800,9999,5af823781603556039f1e9b929f2bc99
13300,10000,324b665d487cfa0a89d3634a4770555e
3400,10001,09e9bf7f596ddf96b3673461d6d05377
6100,10002,60ca1b76397afbf527e19e3d9985f75c
3800,10003,f5e00e1d059e442d8a4ff4de1c226ce6
500,10004,51288009b436f4946d7132e2c4c4a585
9600,10005,64ec85abb90c80e033eded63ec2c3fdf
4200,10006,0e7f0de4ca961049d7f1846a98f0697a
11400,10007,08a7f8e145471973ccb486cbf1062c78
1000,10008,8c47adbbb5f6ed50c317a6095b4f4185
1500,10009,1cfad9562680a6b01f00a7256d14a904
1100,10010,8dbcb064e3cfec5538684f7221033dfc
4700,10011,9887fdbcf2f74075512feb5a3804f232
225,10012,f90c7c012f1d21f344ba162ce7246f30
16900,10013,a5c6ad8cb22fc1ac71047e12cadddeb8
11000,10014,60bde88e1409a0a6ef7827bb222a3795
17200,10015,d1b1a9a8cc357bfc7a65548ae56a07b9
11800,10016,996b31cdb39dd0d618ef52b36ee2be76
4650,10017,3339c25d03fa1c622ed16c045b96876c
12100,10018,b3e1c1573abfb5ea6b18c17349e582b8
2100,10019,93767366fb351a223e4eea3a2fde4bd7
2500,10020,2be085adbb19a0d467feb6cd26f7a29b
550,10021,7b1a398a6fe5a930d77f8a19c55f8733
270,10022,8cc735bf01dce93905fa4a7a708d3936
1600,10023,aa58572463170e8a8279c6a9ae10d832
10200,10024,000e7feee7a5a3329faf13fb3ab36c6d
5400,10025,869d67fb518f8c2985b48868ddddf196
112000,10026,7f0eef5e7f7fc51c22ff43101dc94368
2450,10027,0593c8d4e6c7caa510ee01700e9ac356
123000,10028,98a2e9c749e8d715acdb8af01efa4273
5200,10029,86ad0e8149e0d60e09b71c75028c4a31
10300,10030,efd6f13779b5f03513b9ffd11344e547
880,10031,d7d727d1fcce4221925e29e20c95c261
2100,10032,e7ba62bc5bbb07152163d94bd1a4573f
126000,10033,7a71dbe168e9191e2f830c2faba7e1bc
455,10034,9263596183abaaa23a3271399f5bbb3f
135,10035,d19de572390ba94c3ff370750828bbf3
1450,10036,0b303ffac7859c81f012af9c27215024
640,10037,4928ada2806be0af107c7fdd21c07382
4600,10038,3348c3df3e7a003cce060ddecb2a10a7
10100,10039,2ad53ef29bf0828e880ab4292b5fdeab
2150,10040,45acaa1618fffa779b4a36b8824d0b8a
12000,10041,cc69d8447516a056ab401923a0d308a9
680,10042,7c74239c5eb1684eaf849e0ca61eb715
10200,10043,0f955599c1af1c94132d098dee15ff74
11100,10044,9b6f6c12daa7ff925ea439cb0d1627a4
2500,10045,815069053c116fc3a09c826caea3fbca
57000,10046,9c62951ab60ddb27af843fdaec03b0b1
3550,10047,bac1ae9bb3efdc65ae62891ec15255c6
19300,10048,6ec77b28c781e485493a656415b8cf42
2750,10049,5534321cc69fc6b427b76be22fb4943e
6900,10050,ebe288c81467fc1b4cede90aa9507365
3650,10051,f0d7aa9ec569fa76e2cf8479758c44aa
17000,10052,281771a086368a5bb7d5f6e0d06e79d4
1900,10053,4fc4aad6cbfee60c0ad157588408d03c
3100,10054,46a0067689fd2e07f78bb04da65141e5
12300,10055,aae6835f23533e31f79fc3a71667f84a
7500,10056,e311ccf3b9133acd2e12ee364eb37804
1450,10057,2d23f15f5d6496c082d51a23db9b2711
1010,10058,008533f0ffc1caf71529eb0713bbb96b
165,10059,32d0990ea029e5b86addd2b4fc7c5140
370,10060,574075ebd7dd02540f5428d417da58f9
15100,10061,62d688952930373d735880ee48ace6b6
12800,10062,7b12288afdcc5fc9c8f5b1f622222a63
1700,10063,94e8c29d2a709b707b74030c11d5132d
375,10064,dfa93734e5f8ca4494f8ec7adbaaab1e
52000,10065,2d8caedbb397950417dde47a39fd7746
1000,10066,828d80018e7ab807c637d49827362cd7
1700,10067,f8f471cd1cfa7b07154f55136f0a00e8
6900,10068,6e8223dcfccfdd8b27aeb14020bc6a42
1850,10069,70aab5d7a55b93659a8ee406fc1f63f8
7600,10070,1421c5213305cf63eb50f54364121905
21500,10071,3b89941dc9d74bcfbf0d462f9480bd27
1900,10072,434a7282459d552fec3eafd670fe430c
4100,10073,691b9dd1293b9ed1d2af035c27b0aad9
910,10074,f12e78f0744d51b7f256ff0cc5be1e61
10900,10075,3d02ebaf5c2a4b135d8a76cd2dfa3919
560,10076,8950d10a3335d796d623c72b5d0670d1
12900,10077,81c2d1085885183fe09500eb55a11c0c
3600,10078,e68fb8c3df55ba33a1a158c8f306294f
94000,10079,c4fe449a7dc2b55342465cac83e17087
3650,10080,d72d4ac417fbdd775619916ab824bff8
6400,10081,6903de7ac3791e36ff890dfbb20c9478
10500,10082,5d32e268888f6137b598d06fb24c46d6
8700,10083,4e54a579ad199b8d18aa92ef680a0006
120000,10084,5396ab182db21707b91a486f19bb57b8
23200,10085,ce85b79d152ca0e881723284dc93b9bc
3000,10086,99896857dea88927d3e211f21bd8e8f0
1550,10087,70ff684763e213bf5b872170a737a870
5800,10088,a334fcbddfce37cafe1bba28f24e972e
17900,10089,2ed1b1396cdeccf26170538640e63a3f
1000,10090,b41ad69ac67322599f33ce56a8757c40
910,10091,9df6710e68adbb7ef72919dbebcc3335
1200,10092,203f553d490b5e11eff9c2532c34f1e4
970,10093,598e9ea5dfc2489c2dc76fe2b466c97a
0,10094,90e790505f29e9a15ec7110ec6378b98
0,10095,27c50c199865127fcaa128b923eb9750
850,10096,7fc388ca619756a315c8ac6bd2071f91
410,10097,c25b1b0b70c382440abd402fbb1d2ebb
300,10098,9e8bb7de1379a2a5576285f06af0c9b0
7100,10099,1023e4eacc337e6cdb2c4f74369a2d2d
0,10100,65118e886661c11397dd762a221ae802
0,10101,a3e395491ec3cc6fc792256f3db710b5
305,10102,6aaa2b81ed891e00b682d038cd6c8d61
2050,10103,4182cf93ad41c9a6432505deb8059ebb
4000,10104,549cfd0ae6f21019353b122f2952ced8
0,10105,7c70691f028de51d4cfb9b9e4a030873
4300,10106,806e4c1aa41682ea9b356c0c77942e84
345,10107,0ee086439e66b731e6b65cb03bc0bfe3
2600,10108,6d16190b6a268c9956505fd5cb8eddb4
170,10109,62f38282244915ec445ec6970dd621e5
5100,10110,d0185b40db3b5e68b1f163448bcf628d
1800,10111,cc4723ba36327270c142d067b1ee10a4
235,10112,bde8e694bbb402865b51bf30f64c2e43
220,10113,5050d35532d511a852fabc7f53cfca66
3250,10114,6eb1b232436ebc6f42103ce10e3f0291
5500,10115,37ba2ee01ba03a2ba8459d1fb180c8ed
35500,10116,9dd714233f49cfe1e49475bf8c2e7746
7900,10117,758d196d2f3bfe9de2ff397d1ce2959f
300,10118,57c6b374f4534d156810d3053bbfb675
140,10119,c2158fd4dc668ca3b9f757ef539106ab
1200,10120,d7c72ac75c0e090552d48ae403d366ec
7900,10121,09f17267b52d76d1d248fd6e0fea0480
2750,10122,cd30cc9ad8d6a9cfed2d37b770d2b47c
570,10123,22138c964208bb042d743f638ee354eb
10200,10124,8b806884dfaf8499771819240144d77e
380,10125,8819792a9ba520b38354ac7be728423a
100000,10126,660bc2494084ec269a3c7916d0689c17
100000,10127,664fa7cdd03a92951be74d18329e2cb8
34000,10128,915a7d2599c242ee28eec2ca0efd285d
2850,10129,6235f4c3ce8554e11ae7045a5bfe780c
740,10130,d75e21bf83fd613de0f7661964775874
10800,10131,a3be6051f0f56aad7327daebf4856c48
5700,10132,0d10b1c02e5444e40b8ca22ef4ceb98f
2900,10133,71cdc25fc042a029d45f3ca15d2b7536
3050,10134,3af1760df7439419ebd0b57447c309c9
7800,10135,5e9c50e07868750a63a7f33eaefd3d73
102000,10136,a295f256fbceb092fe137e4886fe55e6
6000,10137,a2bd8eb68707cadd3a5d1f3794b47919
7800,10138,2f4ad87039e58f6817d04b4bc94ec5ee
9300,10139,7fc843c349484d512b666e24af01264a
8900,10140,2b1818f2127a69332c944d053e01f726
97000,10141,c5447545fb048a15346519ae4ab7c739
15100,10142,605c76e098ede0f83624c8af4cccfdff
2600,10143,ec6f543b9ecc41309f3892d87d0bff5d
3100,10144,445538bf862b5a8182f7acbc0f172eaf
112000,10145,2bd15efccf2a81a526873b2b3669d797
179000,10146,923dd4a5e772beb196a4c4bce9725fb4
137000,10147,0401725cc44da84c0e715ca1393cf290
2950,10148,120e040ace8415c1e685702ed430a547
140000,10149,16cc529fdc887fe8855fea0b213562fb
1350,10150,214891996b4bd370abcc2a8064f0aba7
152000,10151,1f5cc6181c89212d96b515aa663d0e5d
2050,10152,c57cd5c0e85c4138a3610a7ca081b816
22600,10153,1d9483c57ddc34685ed97b9dcdf41440
18200,10154,b88c9d3b657301f7b1a6a36befb5c91d
159000,10155,d51346a8b652d25501ef2604bd7d77b5
9800,10156,171085c30afed0a05c6768fc1ae95324
2400,10157,31f94e111077712241cc78cca582ead1
92000,10158,d99295180876ac402d9dd32b8661775d
2500,10159,2d81fe9a170ee548b54e29abaa75e3c5
1550,10160,2823911a1dfcce723a3e84ba2c60d3de
10800,10161,1daf408b6ba6b174253fb871c0ec275c
7500,10162,4d742b2720a795a634ec6bbca169f684
7900,10163,09f43b26e81d58f282d45d263c050a6f
1700,10164,72fe5ceb3d15520f36992ed1e7ce8b15
1100,10165,30ffeb5ba9d3eea72da1dc1b091e41e5
2400,10166,0f578bf463be2f45fd10b0d886389f4f
21000,10167,971b525643c440110581e5599cf02129
3700,10168,2e05c1848d65e2d777686192a2bf98ae
900,10169,3cc4e9bb894fb8b2ffe92268d1f6e2de
18500,10170,6e20a4aa530fda16cb0bdfbee8ea9c6c
1350,10171,135f5594705e673bfa8d5040fcd80ae8
18000,10172,053c8eb622e4dbbb6f93f4045733c37f
960,10173,34b5161a8f284790c190c7bdbbe2fae0
7100,10174,5f885acdede476fde9d65ef295e288d4
4400,10175,ae35780f6fc3ff81fb7f952d30d5d2d7
2400,10176,79f057a247dcce85c10c4d761cf1f222
6100,10177,9fbbe89d35c4dbd416e46d900832300d
730,10178,54b4080f3c62b4ad04acd7cbb15268b2
15600,10179,5673208b59c2c676fd6dbfe99f14e382
6700,10180,78c6e47c52b8b22caa38d84d6aeaf04a
4000,10181,89190f0c76161c947860767c4508d4ce
7900,10182,7bf5ebe20008993494db3c8463d060eb
7600,10183,c7b8379dd4ba9a12d3afb046dca434ef
2700,10184,93c0325639c6110b20ab02886a341137
7300,10185,8bec4b95b27e31642722123f425900c2
5200,10186,9c0d0bb9cd8acb0175e48a3b104eda13
4100,10187,81deb981b223dbd7259347b8caa83ffe
3750,10188,a0d0b95f7b7ec882536c2dc5fd055a6b
315,10189,58fe7a33ce9bc07c742a87dbe1845afe
4500,10190,8acdc4be3e31b77242f665fe8633330c
3900,10191,b37995cac05b4439b83d858c1df52a79
39000,10192,559581639735bd331362e1b9933bcc2d
2650,10193,e78101c5ab5ec5789f129c356c0bb338
9000,10194,98f2954c47eddb71114a4114d70ed584
7400,10195,043ed7f2ea58d3f2f0df325e38d5259d
35500,10196,e2e1503fa93573f6de5ac849f9e83fef
4450,10197,284656f3acacb9fd8a5d3a29d23701a6
6300,10198,64e02ce94ab9c8c44f359f8b93ddea82
10900,10199,3c665ff3b3585230cd8e5b23790d7005
17900,10200,056f538f422087a45febb40a85bb645e
2250,10201,2a67800061104047a0f6bbf0fa78f37c
3350,10202,f7b8ddcd67f8c099b4af7d59edccab10
3950,10203,89524435478ff754994e0dfe005d4cb2
9200,10204,7d33f0e9fad4aa6863352063c346cb4e
4300,10205,a282c66f53f53311a69df02a17bcfffc
13100,10206,753ed3bca4b813daa8a387afe8b70302
5100,10207,c62aa0b3cce2cbe7e68898925a9f2320
3950,10208,9c7542cb9673fddf8ae7364d49e96a13
125,10209,404a536c77144e3967b9e4dddb737fe9
16700,10210,20f2354d68af1eaf2097082f9b9165fe
4000,10211,983225c29419e8b887be4beaf3a042a6
2600,10212,f1745d7ae752478bfa828b90b42d7898
2400,10213,c4dcfa77c8443f09fe6336b10b51816b
1750,10214,0b57571d7f8804c67c2f64bda6da0c71
3050,10215,c803e71b47060618dd401af304a06479
5600,10216,2165628f7bf0a1c94805ee4d0d131ecc
123000,10217,50280d702d23ddbc03f31506ef605ffb
1200,10218,f4cac071a8985d18306db46af378f44c
12500,10219,266e3eb9dec88fcfaa2b6ffb69768531
38500,10220,6027beaa494852fd6a9adf05c269be2d
9900,10221,416c95717c444a99d73720de7ab968a3
8900,10222,ff37539cbc0e5c657335bb90cc1e0d5f
14900,10223,77d9a5c775148d4e4da0e5b4408bd609
5700,10224,80b25c88d01b8b107d56cd5d97e1d381
185,10225,489b9d5d81d8a1b037c548d6bc9dd126
2200,10226,c6867d084c79721d212ef5b480490c16
2750,10227,2e88d62842d05ff70847e302e5758b87
1250,10228,bea7316d0ac09928c6f74d282ad5e5e0
3350,10229,c34426ae6bc35ed5f5a89aeb47cb8aa7
1150,10230,c55023920576c5b309714cc8c6a664e6
31000,10231,9a43a7fba4e2b0eb3133e29699f36a9b
2950,10232,9098e15642c14a355366f10fdbb33607
18200,10233,af66383963121f49d7696b7b5ae33d03
8200,10234,49c061d2777b6e91c73f6a82c6a01ba8
1500,10235,b8e6e8ecc54ac3a16a4474e36bcaab80
31000,10236,52e0c7e617408b95c26c1b70700b21d0
1500,10237,f13b07c2bd29ba949adc4db18b7a1e81
3350,10238,d89064ec4cd3772025670acf6411a52c
1050,10239,785465143c5def2f9e3a8406129b0baa
1350,10240,620ef5ed750bfb10d74345d9a49ebad2
2500,10241,edea0119d9efc049c90ce07a6fed1c92
6800,10242,e5ee9cacbb7b99d440415a3419a3334f
3800,10243,939d0fce63d3103e7c32d66ff2a078cf
7700,10244,10dd2f78a3af9887140fbbbd3b1b3b4f
9700,10245,7a8d19c3232ae2763f45dfc30b2e08db
14600,10246,962bf805eb2bf5313b22c53ed360cd33
11700,10247,45609dd92873c980bfcadcc64f707be8
1100,10248,fad2f27540b1bcdfea034be5e80529b1
3000,10249,8d2c8004fe7e76a5e8e5db00692716e3
840,10250,dea7bcd33bfa84fdbbea6dd2a0e40d50
4050,10251,baa809014066784d65ab2a3b1b1e5df9
1600,10252,6057ddbf71c4a57c7ed4a3f1c6b670dd
640,10253,edab72c84fd9ec0bbfbb943a74850acf
880,10254,c6f23ec07539153c35292bf3f8d7cd70
4600,10255,bb3472736a644f5beda087f6fd1ee9a8
8400,10256,c921c389f78913207c7a713bddb72a2d
13400,10257,28eed640c45149dd8919c364555e63d2
2650,10258,cc770f12b36c389d9bee0aad2941f4de
840,10259,db81cb6f80346344d45fbfff1732f03f
8000,10260,8ee8c4c60bae0a2bfc234013c44d0aef
2250,10261,de9bbc59f03556bdce1a39954aa8ac47
5800,10262,c8fb78748411d42bffb920b1e41f2f32
4700,10263,6a4454cd6c439dc11a81ac6759b9512b
14000,10264,76b5e0749ac9cf0a5fb3e2f5f8d32756
1750,10265,6a9814ec2665cf05dc2b5a4b65702013
2850,10266,eef39aa7204c61f86add31d2417cf865
8600,10267,b99604bd2e7a6fa0e3a2a8e9ac3b4f22
6000,10268,9fdd1252b97c3105173ac66a5824144f
4150,10269,ffb74060e5aa88288a5b07122f34486f
3650,10270,992930b8ec2b483991c309b1760cfa62
570,10271,5308dce282954f942fe9dda1bc170d15
1050,10272,c99b18f6489c70e9b8ee8f2a5aa43270
17300,10273,1edfb66341e408a1b6174c0535fe1359
3950,10274,00567b6ef4bef60a3697713a445292e9
75,10275,fe6354ceee61924de2e8c81cb6d2ad7c
1950,10276,d1eacbc57e0eeb6ac2bac20eee640f86
6700,10277,c20007b28ccdf422dca3d788cc767241
21200,10278,7585810da2f96ed950bd0698a0af0167
1650,10279,225756a4a9bd9b4086ae53199ee97caa
3000,10280,9ed2fb43d0f6d95a458634897d2bf7a3
5300,10281,98be39df9dab5883835edbf5dbdadb0d
16800,10282,f3e6484de16f2719114ec50d4eb394bd
560,10283,ee04b31bb21c44e4dec333fc023ba6c4
11200,10284,88d435b7c57043f170ad091073e08bf3
5800,10285,a4ed74a0cdcf0c77da12acbdd23cf539
3550,10286,d1a7dd2f4b8cbaf833a2c8f7798113ec
4550,10287,b31fdced2a9cd89d5d67edb86fa9710e
2050,10288,574ce269fa39f6552642d52c323ccb27
155,10289,7e76ce9ada51855548c864231017757a
6600,10290,e6b2a5a3ad072808411e4bf93b44ffbf
920,10291,1a4e07fd6c873773192c8252578343d8
640,10292,d79ad3d648f0bb098d9b4c97237cb071
7200,10293,503f51ca306b3c57ec6b36400716bd31
15100,10294,767599ef18973b653a983050bd34e9f1
19400,10295,05bb6539c570fa11546987353c3e04b3
5500,10296,3519172e214aeaa4ddf03ceff8859147
405,10297,ba284aef6bf3650bba0f6ccb0797d6bc
50,10298,e53451ed5cd9229b394d6b295415a700
13600,10299,901b66547aec0f5ac5b189d6565811fd
2250,10300,36b1df20b71b442073e8d5dd23498445
5200,10301,ee561456415fd89ecfce5502ff8eebcb
9000,10302,20dd89828405b8d0a2dd63222a731783
3400,10303,a6e0f65a7cb7b72de33dfd38dc90a992
3700,10304,6dcca1ca19628ecb6e0ceecaa99f208b
4100,10305,65817ad2b41a73803b96b766a3009680
310,10306,c0f2253c3080849512603389edca4ea0
41000,10307,1c51ef8a0a4e708ad841d6cf2218fafe
7200,10308,1cae8bcfba3a27191ddfc59e44014838
13000,10309,fcc82ae39f55a90a453278f25eaad50b
3450,10310,9af5a1564bd2dd5bb8d994c5b90ad1db
840,10311,7d997b2a70e03c1c929aeda2bb37858c
2350,10312,7b40a504fe3f4cc67fc7c6d1df4744fb
1850,10313,b47db8b610b6c81ab439261ff12d571d
14800,10314,e0c16450841551657d0f1725818523fb
36000,10315,3e24fd5dc255ad55dcc1090d2d39665f
4150,10316,ad028db5bce1b074860573f44c00459e
5100,10318,998a068ee794787d162cb5759f5f711a
13700,10319,eae1ba9aea9aa0161d988b48fd777de8
3100,10320,adb0a1ab680415237482949a9f3f3e9b
1450,10321,3a895a921121cd3743055d4a1a3616e2
1150,10322,6bd901669efbc49c5140e63e489852fc
4550,10323,cfa713458bbf3bc9ff5ae042df318c39
12700,10324,2d240b88e3983b068d532f842539c297
